Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day,Time slot,Trip duration,Is Completed,Driver Available,Request Date,Trip Duration Mins,Latitude,Longitude,cluster
3204,City,0,No Cars Available,2016-07-13 09:37:15,,9,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-1.7853691301797596,-1.2852034546427369,0
3199,City,0,No Cars Available,2016-07-13 09:41:57,,9,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,0.09274575954869846,-8.998389642370665,4
3219,City,0,No Cars Available,2016-07-13 09:45:12,,9,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-9.85293910891146,-14.326846852493006,1
3209,City,0,No Cars Available,2016-07-13 09:52:16,,9,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,3.8344022826937767,-19.850196211548607,4
3225,City,0,No Cars Available,2016-07-13 09:59:46,,9,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,3.226853578894488,1.2862993993934246,2
3241,City,0,No Cars Available,2016-07-13 10:04:45,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-9.231982453473108,-15.713732122923062,1
3234,City,0,No Cars Available,2016-07-13 10:05:27,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-2.6349978520973387,-4.330889454752871,0
3239,City,0,No Cars Available,2016-07-13 10:05:47,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,9.580636815833348,3.5708704494834684,2
3252,City,0,No Cars Available,2016-07-13 10:07:58,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-1.585268748627664,-8.972564123891988,1
3244,City,0,No Cars Available,2016-07-13 10:09:09,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,0.038908102636835196,-12.991028305355389,4
3246,City,0,No Cars Available,2016-07-13 10:11:23,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,8.19860316319437,10.988864904373663,2
3257,City,0,No Cars Available,2016-07-13 10:12:07,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,4.3452375173151285,17.871646891264824,3
3251,City,0,No Cars Available,2016-07-13 10:12:52,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,1.6414026224844704,-15.98238328552136,4
3247,City,0,No Cars Available,2016-07-13 10:13:08,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,5.956093626821451,-13.776387024599686,4
3259,City,0,No Cars Available,2016-07-13 10:16:53,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,7.287325329119465,18.400506290108744,3
3267,City,0,No Cars Available,2016-07-13 10:25:44,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-0.8622385652546622,-18.48863112751015,1
3269,Airport,0,No Cars Available,2016-07-13 10:31:15,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-0.4978327013632917,19.105293462018892,3
3272,City,0,No Cars Available,2016-07-13 10:38:09,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-2.278981286963284,-19.81422067660045,1
3278,City,0,No Cars Available,2016-07-13 10:40:21,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,9.334122800369212,14.94674622605325,3
3279,Airport,0,No Cars Available,2016-07-13 10:41:58,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,3.9433250858070075,-7.706992760490019,4
3284,Airport,0,No Cars Available,2016-07-13 10:49:30,,10,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-8.335538675838555,17.54355432709186,3
3288,City,0,No Cars Available,2016-07-13 11:03:57,,11,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,7.2591924662603695,-7.322188454576581,4
3290,City,0,No Cars Available,2016-07-13 11:14:32,,11,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-0.388801183274639,6.172252861362239,2
3296,City,0,No Cars Available,2016-07-13 11:39:17,,11,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,-8.624921871550251,-16.798697209362533,1
3308,City,0,No Cars Available,2016-07-13 11:58:29,,11,Wednesday,Morning,00:00:00,False,False,2016-07-13,0.0,0.9943451032662214,-10.30680754185044,4
3322,City,0,No Cars Available,2016-07-13 12:21:27,,12,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-1.656714420485958,10.947173859170029,3
3325,Airport,0,No Cars Available,2016-07-13 12:26:46,,12,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,7.554988097252497,1.1474341471527865,2
3332,City,0,No Cars Available,2016-07-13 12:34:06,,12,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-5.920107927812253,17.118762471481787,3
3331,City,0,No Cars Available,2016-07-13 12:37:35,,12,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,6.529292189843659,-2.8499436663458297,2
3335,City,0,No Cars Available,2016-07-13 12:39:01,,12,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,1.153773823709054,14.792494632556924,3
3345,Airport,0,No Cars Available,2016-07-13 13:04:58,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-8.90779393573062,-2.0417825008705,0
3350,City,0,No Cars Available,2016-07-13 13:17:08,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,9.436906026509693,19.169931148079414,3
3349,Airport,0,No Cars Available,2016-07-13 13:18:21,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,0.25230488206399926,18.39337525595507,3
3361,City,0,No Cars Available,2016-07-13 13:32:11,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-4.18246291536835,-6.834531777756787,1
3356,Airport,0,No Cars Available,2016-07-13 13:32:46,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-0.6118631602148383,15.436946816672126,3
3364,Airport,0,No Cars Available,2016-07-13 13:41:21,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,7.1571556703497805,13.90445496862597,3
3368,City,0,No Cars Available,2016-07-13 13:53:34,,13,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-3.90193751229873,-11.572784106897487,1
3371,City,0,No Cars Available,2016-07-13 14:02:38,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-6.146472070265993,4.9716160313307896,0
3373,City,0,No Cars Available,2016-07-13 14:06:55,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-7.418575061382371,-17.092707376407404,1
3374,City,0,No Cars Available,2016-07-13 14:13:45,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-4.042812032195775,13.468428823338463,3
3376,Airport,0,No Cars Available,2016-07-13 14:18:40,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,5.600961740800869,-13.018164659860139,4
3386,Airport,0,No Cars Available,2016-07-13 14:39:43,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-0.5674726960947662,-17.16741194456942,1
3389,City,0,No Cars Available,2016-07-13 14:39:52,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-5.4503679261292,-3.9912361784475507,0
3390,Airport,0,No Cars Available,2016-07-13 14:40:57,,14,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-6.6763000078050165,3.076885543985739,0
3401,City,0,No Cars Available,2016-07-13 15:11:36,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-3.3454104697924176,14.19667834239084,3
3402,Airport,0,No Cars Available,2016-07-13 15:12:06,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,8.798487457714177,18.969701020869458,3
3398,City,0,No Cars Available,2016-07-13 15:12:10,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-3.1394657481995125,-2.4202994972054555,0
3406,Airport,0,No Cars Available,2016-07-13 15:20:18,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,9.762481519092706,-17.58212308058919,4
3410,Airport,0,No Cars Available,2016-07-13 15:24:21,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-0.29539088469287655,9.964623161034826,3
3409,City,0,No Cars Available,2016-07-13 15:25:37,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-6.416721634196982,2.6069302489574966,0
3417,City,0,No Cars Available,2016-07-13 15:41:19,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,7.822801835870187,-2.0843462062214755,2
3426,City,0,No Cars Available,2016-07-13 15:56:08,,15,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-0.7928925373034623,-7.629244848312414,1
3435,City,0,No Cars Available,2016-07-13 16:07:19,,16,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,4.193426870090489,0.095941113741425,2
3439,City,0,No Cars Available,2016-07-13 16:19:43,,16,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,9.674231664183036,-6.452815821718762,4
3442,City,0,No Cars Available,2016-07-13 16:29:42,,16,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-8.99649299360052,10.280474709894413,3
3443,City,0,No Cars Available,2016-07-13 16:35:25,,16,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,-8.066108804248657,1.755747859705643,0
3447,City,0,No Cars Available,2016-07-13 16:42:32,,16,Wednesday,Afternoon,00:00:00,False,False,2016-07-13,0.0,4.409134829255123,15.073910966164476,3
3463,Airport,0,No Cars Available,2016-07-13 17:08:21,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.3634999340905605,1.741756585977683,0
3464,Airport,0,No Cars Available,2016-07-13 17:11:08,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-6.313972060998019,-10.469503466402799,1
3473,Airport,0,No Cars Available,2016-07-13 17:13:27,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.21276240360541,14.04367528928578,3
3470,Airport,0,No Cars Available,2016-07-13 17:15:57,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.563065760275965,2.288761797201758,0
3474,Airport,0,No Cars Available,2016-07-13 17:18:26,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.489712062395817,-11.72635847425755,4
3467,Airport,0,No Cars Available,2016-07-13 17:19:44,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-7.311331452609,4.940312398248885,0
3481,Airport,0,No Cars Available,2016-07-13 17:20:26,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.6455876805769822,-5.691329402302898,0
3479,Airport,0,No Cars Available,2016-07-13 17:20:33,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,2.1179363035896603,13.776224491682633,3
3487,Airport,0,No Cars Available,2016-07-13 17:20:58,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.4329639886230758,-1.868010454138286,0
3476,Airport,0,No Cars Available,2016-07-13 17:23:00,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.457866953275339,9.05765432429667,0
3484,City,0,No Cars Available,2016-07-13 17:25:02,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.670030051758177,-16.178551694550514,4
3491,Airport,0,No Cars Available,2016-07-13 17:27:11,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.789735509166931,-4.159026147906154,0
3488,Airport,0,No Cars Available,2016-07-13 17:27:28,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.2377978875496805,19.32965745889595,3
3490,Airport,0,No Cars Available,2016-07-13 17:27:33,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.866089875762455,12.338411579085935,3
3493,Airport,0,No Cars Available,2016-07-13 17:28:40,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.3432015788565543,-13.602367905322854,1
3492,Airport,0,No Cars Available,2016-07-13 17:29:27,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.7108494619559647,-8.889438020909797,4
3480,Airport,0,No Cars Available,2016-07-13 17:29:50,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.4603321476469251,-6.807367645745558,4
3489,Airport,0,No Cars Available,2016-07-13 17:31:41,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-2.2158276275312243,6.014622419817826,0
3502,Airport,0,No Cars Available,2016-07-13 17:32:02,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.748490707407207,10.279790379586224,2
3494,Airport,0,No Cars Available,2016-07-13 17:33:35,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.878670213399811,9.981064352316391,2
3501,Airport,0,No Cars Available,2016-07-13 17:36:04,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.283672707169309,0.39496225225611425,0
3503,Airport,0,No Cars Available,2016-07-13 17:38:56,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,2.3013950802939593,12.43282151352605,3
3509,Airport,0,No Cars Available,2016-07-13 17:39:26,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,8.538151242917284,-2.5168766897009966,2
3504,Airport,0,No Cars Available,2016-07-13 17:41:03,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.241169978827031,-15.044777388177524,4
3512,Airport,0,No Cars Available,2016-07-13 17:41:10,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.1791808084409503,2.5776736661525312,2
3519,Airport,0,No Cars Available,2016-07-13 17:41:45,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.9435038943134639,18.092055384044265,3
3516,Airport,0,No Cars Available,2016-07-13 17:41:48,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.426113681429484,11.719746055700455,3
3513,Airport,0,No Cars Available,2016-07-13 17:42:08,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.1774374638082,3.1480259076896964,2
3515,Airport,0,No Cars Available,2016-07-13 17:42:15,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-7.143713910542653,5.872226413963876,0
3521,Airport,0,No Cars Available,2016-07-13 17:45:55,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.596591520954501,17.222481081422906,3
3527,Airport,0,No Cars Available,2016-07-13 17:46:00,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.3489946496272225,-2.8662882226015824,0
3526,Airport,0,No Cars Available,2016-07-13 17:48:12,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.419834193044068,-6.7442344422945055,1
3522,Airport,0,No Cars Available,2016-07-13 17:49:33,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.9006282524762312,19.08966260001796,3
3536,Airport,0,No Cars Available,2016-07-13 17:51:55,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.975858716313091,14.537725340413338,3
3534,Airport,0,No Cars Available,2016-07-13 17:51:58,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-8.900673863203558,-7.0782566152559045,1
3537,Airport,0,No Cars Available,2016-07-13 17:55:23,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.5708363640706295,-1.4487761055630877,2
3533,Airport,0,No Cars Available,2016-07-13 17:56:19,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-8.348556839294456,-3.3968748396880386,0
3535,Airport,0,No Cars Available,2016-07-13 17:56:59,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-6.909583400189621,-14.036172853142643,1
3532,Airport,0,No Cars Available,2016-07-13 17:57:15,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.208741164542026,18.312772952530366,3
3547,Airport,0,No Cars Available,2016-07-13 17:57:17,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.20920262692882652,-3.82750275120965,0
3531,Airport,0,No Cars Available,2016-07-13 17:57:42,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.82415183270952,15.013163305516322,3
3538,Airport,0,No Cars Available,2016-07-13 17:58:43,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.6708573825116764,-12.425750892773397,1
3543,Airport,0,No Cars Available,2016-07-13 17:59:39,,17,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-8.26065959488134,1.9148324254887896,0
3539,Airport,0,No Cars Available,2016-07-13 18:02:39,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.9356043231149895,-19.041544595029208,1
3542,Airport,0,No Cars Available,2016-07-13 18:05:07,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.331168787610881,10.56881935369234,2
3553,Airport,0,No Cars Available,2016-07-13 18:08:59,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,8.894147633449634,3.2365559298511357,2
3562,Airport,0,No Cars Available,2016-07-13 18:09:11,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.3024341972603004,5.023583338790107,0
3550,Airport,0,No Cars Available,2016-07-13 18:10:05,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.417078725575232,-17.931164697813863,4
3551,Airport,0,No Cars Available,2016-07-13 18:10:20,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,8.191907822218887,-11.558466791655384,4
3557,Airport,0,No Cars Available,2016-07-13 18:10:22,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.876323547182066,-17.026765105856793,1
3560,Airport,0,No Cars Available,2016-07-13 18:10:53,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,6.2136714067518355,-8.44342736784753,4
3566,Airport,0,No Cars Available,2016-07-13 18:13:04,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,8.967391055778378,5.097560307286038,2
3567,Airport,0,No Cars Available,2016-07-13 18:14:22,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-8.17348531332886,2.6474393726950076,0
3554,Airport,0,No Cars Available,2016-07-13 18:14:44,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-6.771046279341579,4.485992864535611,0
3556,Airport,0,No Cars Available,2016-07-13 18:15:20,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.214926055427107,1.9700508551157725,2
3563,Airport,0,No Cars Available,2016-07-13 18:16:37,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.7508028728069256,-9.078848172965625,4
3569,Airport,0,No Cars Available,2016-07-13 18:19:52,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.716067310565526,-10.21970010622299,1
3571,Airport,0,No Cars Available,2016-07-13 18:22:10,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.847360024729417,-14.517612658536748,1
3574,Airport,0,No Cars Available,2016-07-13 18:22:50,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.0011265146228077,13.962834996139684,3
3568,Airport,0,No Cars Available,2016-07-13 18:22:52,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,3.858178220495354,4.659174341649781,2
3576,Airport,0,No Cars Available,2016-07-13 18:23:10,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,4.663207562735991,-12.539559499837608,4
3570,Airport,0,No Cars Available,2016-07-13 18:24:42,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.90843025850912,-12.91162480715042,4
3578,Airport,0,No Cars Available,2016-07-13 18:26:07,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.249776012324819,14.921424061045471,3
3579,Airport,0,No Cars Available,2016-07-13 18:26:31,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.7644020373695053,9.709234550532774,3
3582,Airport,0,No Cars Available,2016-07-13 18:27:03,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.6664709571921001,6.375963196214855,2
3589,Airport,0,No Cars Available,2016-07-13 18:27:30,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.887094811055249,-3.725435698428008,0
3580,Airport,0,No Cars Available,2016-07-13 18:27:38,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-6.616762123151596,-9.520977428859299,1
3575,Airport,0,No Cars Available,2016-07-13 18:27:50,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.549131263676852,19.17803052451295,3
3573,City,0,No Cars Available,2016-07-13 18:29:42,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.0663437333317205,11.889583000912008,3
3592,Airport,0,No Cars Available,2016-07-13 18:29:53,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.03333943411525553,-7.928831074548942,4
3587,Airport,0,No Cars Available,2016-07-13 18:30:58,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,2.064908453680596,13.902591851139789,3
3586,Airport,0,No Cars Available,2016-07-13 18:32:31,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-5.454778928806753,10.35727794458726,3
3581,Airport,0,No Cars Available,2016-07-13 18:32:52,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.875741407834937,-8.116778004880064,4
3588,Airport,0,No Cars Available,2016-07-13 18:33:48,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,3.899402662429516,-2.9378858303344124,2
3591,Airport,0,No Cars Available,2016-07-13 18:33:53,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.30334056773177664,-12.561862184358933,4
3595,Airport,0,No Cars Available,2016-07-13 18:35:14,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.805703411698826,-15.557902224875626,4
3597,Airport,0,No Cars Available,2016-07-13 18:36:44,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,2.226833124954524,8.91048131358787,3
3599,Airport,0,No Cars Available,2016-07-13 18:38:39,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-2.580525748156619,-9.299525705845335,1
3596,Airport,0,No Cars Available,2016-07-13 18:39:24,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.443040552316763,12.802374629850142,3
3604,Airport,0,No Cars Available,2016-07-13 18:43:05,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-6.590749768367159,19.824348460577042,3
3603,Airport,0,No Cars Available,2016-07-13 18:44:18,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-2.3096837258746694,-16.935207442814054,1
3605,Airport,0,No Cars Available,2016-07-13 18:44:35,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.060820992448283,-1.07859499665199,0
3600,Airport,0,No Cars Available,2016-07-13 18:45:35,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.3638580978444548,12.082502372432124,3
3607,Airport,0,No Cars Available,2016-07-13 18:45:35,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.635596518574527,11.55803586164934,3
3608,Airport,0,No Cars Available,2016-07-13 18:47:45,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.31653935673185174,10.39988633323874,3
3611,Airport,0,No Cars Available,2016-07-13 18:48:37,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,5.880289005319256,-6.040202587923563,4
3609,City,0,No Cars Available,2016-07-13 18:49:22,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.5297780627973179,-1.8458697725979079,2
3610,Airport,0,No Cars Available,2016-07-13 18:49:37,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-3.1586113068488935,3.7987342936588107,0
3616,Airport,0,No Cars Available,2016-07-13 18:49:39,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,6.199574873669448,18.95762334293029,3
3606,Airport,0,No Cars Available,2016-07-13 18:50:47,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-5.234206588938168,-6.898109162460283,1
3614,City,0,No Cars Available,2016-07-13 18:51:25,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-5.512340404004091,16.925755508674307,3
3618,Airport,0,No Cars Available,2016-07-13 18:52:47,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.09005848109671533,-9.225723272780236,4
3612,Airport,0,No Cars Available,2016-07-13 18:53:47,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-4.783015080758222,19.562978618948186,3
3623,Airport,0,No Cars Available,2016-07-13 18:54:25,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-9.818259300975674,6.810547473103668,0
3619,Airport,0,No Cars Available,2016-07-13 18:55:46,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,2.96595054597603,-1.459540785657964,2
3627,Airport,0,No Cars Available,2016-07-13 18:57:10,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,0.22187642944795982,4.5356171225441955,2
3635,Airport,0,No Cars Available,2016-07-13 18:58:18,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-1.0896437101367766,-9.098753238391728,1
3629,Airport,0,No Cars Available,2016-07-13 18:58:26,,18,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,9.339370292366308,-9.033045699541336,4
3626,Airport,0,No Cars Available,2016-07-13 19:00:30,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.4239836792582743,-15.457818246260246,4
3633,City,0,No Cars Available,2016-07-13 19:00:33,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.268631555787689,-15.43798809178405,4
3637,Airport,0,No Cars Available,2016-07-13 19:05:33,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-7.210995275896797,-6.093130341243548,0
3639,Airport,0,No Cars Available,2016-07-13 19:05:47,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.3841292625885533,10.514219115854864,3
3628,Airport,0,No Cars Available,2016-07-13 19:06:14,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.359592534618059,4.3188467039265,2
3642,Airport,0,No Cars Available,2016-07-13 19:07:22,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,1.6621151455979604,-15.896617586759167,4
3636,Airport,0,No Cars Available,2016-07-13 19:07:30,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,4.36028356254003,14.08946099903644,3
3647,Airport,0,No Cars Available,2016-07-13 19:09:37,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-2.5591286437558525,4.054705079602655,0
3655,Airport,0,No Cars Available,2016-07-13 19:11:24,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-8.151009659258667,18.434223071391187,3
3643,Airport,0,No Cars Available,2016-07-13 19:12:31,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-0.8419940974585707,6.807418696448302,0
3654,Airport,0,No Cars Available,2016-07-13 19:15:11,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-2.1104121832228495,-12.99300545183276,1
3652,Airport,0,No Cars Available,2016-07-13 19:16:09,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,7.341203647578947,-1.0486655076871116,2
3650,Airport,0,No Cars Available,2016-07-13 19:17:13,,19,Wednesday,Evening,00:00:00,False,False,2016-07-13,0.0,-5.120093952950555,5.939903901888165,0
